topic_id,project,first_date,subject,message_count,review_state,classification,reason
topic-60a59cb4d7d8d3a4,tomcat,2023-11-27,[Bug 68119] Significant overhead in javax.el.CompositeELResolver.convertToType,4,pending,,
topic-64084dfc23bad667,tomcat,2023-11-27,(tomcat) 04/04: Fix BZ 68119 - Refactor for improved performance during type conversion,2,pending,,
topic-b0d2ab48787ec574,tomcat,2023-11-28,[SECURITY] CVE-2023-46589 Apache Tomcat - Request Smuggling,1,pending,,
topic-6277d52ddd879efa,tomcat,2023-11-30,[Bug 68228] Status code can no longer be set after a read exception occurs in 9.0.83 or later,3,pending,,
topic-708145b3d59c7bd0,tomcat,2023-11-30,[Bug 68228] Status code can no longer be set after a read exception in 9.0.83 or later,1,pending,,
topic-bd040170866c3f4b,tomcat,2023-11-30,[PR] Update README.md [tomcat],1,pending,,
topic-d52a3fecd814a562,tomcat,2023-11-30,svn commit: r1914238 - in /tomcat/site/trunk: docs/index.html docs/upgrading.html xdocs/stylesheets/project.xml xdocs/upgrading.xml,2,pending,,
topic-d8d880dd01ecaa7f,tomcat,2023-11-30,[Bug 68227] AsyncListener::onComplete is not called on network error if error listener calls dispatch,3,pending,,
topic-117194ad0526e2a6,tomcat,2023-12-03,Bug report for Tomcat Connectors [2023/12/03],1,pending,,
topic-3d5360d8e5c38b2c,tomcat,2023-12-03,Bug report for Tomcat 10 [2023/12/03],1,pending,,
topic-50e7d34a5c56d9d1,tomcat,2023-12-03,Bug report for Taglibs [2023/12/03],1,pending,,
topic-65999e9153a365af,tomcat,2023-12-03,Bug report for Tomcat Native [2023/12/03],1,pending,,
topic-9a15a7e0d295c0e2,tomcat,2023-12-03,Bug report for Tomcat 8 [2023/12/03],1,pending,,
topic-9ee614c6e8e1aac3,tomcat,2023-12-03,Bug report for Tomcat Modules [2023/12/03],1,pending,,
topic-d26c600eba0175aa,tomcat,2023-12-03,Bug report for Tomcat 9 [2023/12/03],1,pending,,
topic-2bdf87c53df733aa,tomcat,2023-12-04,(tomcat) branch main updated: Update jextract,1,pending,,
topic-7787b64747232e9a,tomcat,2023-12-04,[PR] PDS-4683 upgrade tomcat for security reasons [tomcat-maven-plugin],1,pending,,
topic-acf20165f2e3345e,tomcat,2023-12-04,(tomcat) branch main updated: Refactor long running tests to improve parallelism,2,pending,,
topic-745a534f3a7e96e0,tomcat,2023-12-05,[Bug 68295] New: Connection has already been closed - Tomcat connection pool,1,pending,,
topic-81774a84870c54ae,tomcat,2023-12-05,Tine to tag,4,pending,,
topic-c507a4dceb0ed104,tomcat,2023-12-05,(tomcat) 02/02: Improve performance of HTTP/2 tests,2,pending,,
topic-15058b9959b27cd7,tomcat,2023-12-07,[VOTE] Release Apache Tomcat 8.5.97,7,pending,,
topic-2cac5f465a05e55e,tomcat,2023-12-07,[Bug 68312] New: Virtual threads with Http11Nio2Protocol,1,pending,,
topic-311edf4456b3d60c,tomcat,2023-12-07,[VOTE] Release Apache Tomcat 9.0.84,6,pending,,
topic-72ffa11f6bb7c45f,tomcat,2023-12-07,[Bug 68312] Virtual threads with Http11Nio2Protocol,5,pending,,
topic-7d055287f34a4c90,tomcat,2023-12-07,[VOTE] Release Apache Tomcat 11.0.0-M15,7,pending,,
topic-9e62c7c029d196f6,tomcat,2023-12-07,(tomcat) tag 10.1.17 deleted (was 69757db4c5),1,pending,,
topic-2446382f9e811fe0,tomcat,2023-12-08,[OT] Re: [VOTE] Release Apache Tomcat 10.1.17,1,pending,,
topic-72e6846c1f54c02a,tomcat,2023-12-08,(tomcat) branch 10.1.x updated: Improvements to French translations. (remm),1,pending,,
topic-857d84260a75bd00,tomcat,2023-12-08,Annoyances with Eclipse JDT compiler,2,pending,,
topic-8724bd84c69a58d6,tomcat,2023-12-08,[VOTE] Release Apache Tomcat 10.1.17,10,pending,,
topic-8f8da05262f33005,tomcat,2023-12-08,[tomcat] branch main updated: Add message when not using Java 22 for release,4,pending,,
topic-04d97f047784c1c9,tomcat,2023-12-10,Bug report for Tomcat 10 [2023/12/10],1,pending,,
topic-2c49bd62d7dd97de,tomcat,2023-12-10,Bug report for Tomcat Connectors [2023/12/10],1,pending,,
topic-2ce5b679eb142e55,tomcat,2023-12-10,Bug report for Tomcat Native [2023/12/10],1,pending,,
topic-41adfec3735d273d,tomcat,2023-12-10,"[I] How can I know the migrated jar is actually ""touched"" or not after running MigrationCLI [tomcat-jakartaee-migration]",4,pending,,
topic-5b242750263a9b2e,tomcat,2023-12-10,Bug report for Tomcat 8 [2023/12/10],1,pending,,
topic-6834499198e04733,tomcat,2023-12-10,[Bug 68321] New: Same LifecycleException exception is logged many times,1,pending,,
topic-75c6ebbb76743bf4,tomcat,2023-12-10,Bug report for Tomcat Modules [2023/12/10],1,pending,,
topic-c39cbd538009513f,tomcat,2023-12-10,Bug report for Tomcat 9 [2023/12/10],1,pending,,
topic-f2f6608af3e02081,tomcat,2023-12-10,Bug report for Taglibs [2023/12/10],1,pending,,
topic-6c19130eaf9d4c3a,tomcat,2023-12-11,[Bug 60126] The code of method invoke0(JspWriter) is exceeding the 65535 bytes limit,2,pending,,
topic-733c8ea52590bdab,tomcat,2023-12-11,"""Secure"" parsing of XML",2,pending,,
topic-05c379510a49cb7f,tomcat,2023-12-12,Apache Tomcat 10.1.17 Available,1,pending,,
topic-187e5a1756c4044a,tomcat,2023-12-12,[VOTE][RESULT] Release Apache Tomcat 8.5.97,1,pending,,
topic-6459b8a071682762,tomcat,2023-12-12,[VOTE][RESULT] Release Apache Tomcat 10.1.17,1,pending,,
topic-7135412edc4f4a74,tomcat,2023-12-12,[ANN] Apache Tomcat 9.0.84 available,1,pending,,
topic-8f83e08ca0d4ce70,tomcat,2023-12-12,[VOTE][RESULT] Release Apache Tomcat 9.0.84,2,pending,,
topic-a2851cddbff5133a,tomcat,2023-12-12,[VOTE][RESULT] Release Apache Tomcat 11.0.0-M15,1,pending,,
topic-e29987000a266c75,tomcat,2023-12-12,[ANN] Apache Tomcat 11.0.0-M15 (alpha) available,1,pending,,
topic-fc0c47ed7929261e,tomcat,2023-12-12,[ANN] Apache Tomcat 8.5.97 available,1,pending,,
topic-05c658484626457a,tomcat,2023-12-13,[Bug 68295] Connection has already been closed - Tomcat connection pool,2,pending,,
topic-356091635f70c5b1,tomcat,2023-12-13,Practical use of CsrfPreventionFilter,4,pending,,
topic-dd3afca318eb307e,tomcat,2023-12-13,JDK 22 Feature Freeze!,1,pending,,
topic-19cf38d065bfff0d,tomcat,2023-12-15,[PR] Dir redirect use301 [tomcat],1,pending,,
topic-4a69aa351d2e4698,tomcat,2023-12-15,[PR] Csrf filter improvements [tomcat],52,pending,,
topic-a88ebdfe6b81902a,tomcat,2023-12-15,(tomcat) branch main updated: Make Host header / request line consistency check case insensitive,2,pending,,
topic-970fcc23dcc578df,tomcat,2023-12-16,[Bug 68348] New: Support for Partitioned cookie attribute,1,pending,,
topic-f11ba5ea47923e18,tomcat,2023-12-16,[PR] [WIP] initial implementation of webresource based on path API [tomcat],2,pending,,
topic-042e06c08487279f,tomcat,2023-12-17,Bug report for Tomcat Connectors [2023/12/17],1,pending,,
topic-069a17bbc6d5d166,tomcat,2023-12-17,Bug report for Tomcat 9 [2023/12/17],1,pending,,
topic-37763caafee95093,tomcat,2023-12-17,Bug report for Tomcat 8 [2023/12/17],1,pending,,
topic-6261da25b5112ddb,tomcat,2023-12-17,Bug report for Tomcat Modules [2023/12/17],1,pending,,
topic-9933f1750b2c1d65,tomcat,2023-12-17,Bug report for Tomcat Native [2023/12/17],1,pending,,
topic-b099c1468ef6c839,tomcat,2023-12-17,Bug report for Taglibs [2023/12/17],1,pending,,
topic-d012d2012f2f173b,tomcat,2023-12-17,Backporting patch for CVE-2023-46589 to Tomcat 8.0.14,9,pending,,
topic-d588d60cbfb8044a,tomcat,2023-12-17,Bug report for Tomcat 10 [2023/12/17],1,pending,,
topic-41b89363c11e7756,tomcat,2023-12-19,[Bug 68321] Same LifecycleException exception is logged many times,1,pending,,
topic-a940548d1e056e51,tomcat,2023-12-19,TCK servlet TCK 6.0,12,pending,,
topic-cd69123cb400520a,tomcat,2023-12-20,(tomcat) branch main updated: Fix NIO2 and virtual threads (NIO2 requires ExecutorService),2,pending,,
topic-f8801633ca23df3b,tomcat,2023-12-20,[Bug 68378] New: Add MIME type mapping for *.mjs (JavaScript module),1,pending,,
topic-8c9ca29e9336ad4a,tomcat,2023-12-22,Meet our keynote speakers and register to Community Over Code EU!,1,pending,,
topic-098c7428223820a8,tomcat,2023-12-24,Bug report for Tomcat Modules [2023/12/24],1,pending,,
topic-2739a94079057cfd,tomcat,2023-12-24,Bug report for Tomcat 9 [2023/12/24],1,pending,,
topic-2a804d64dc7f1fc8,tomcat,2023-12-24,Bug report for Tomcat Connectors [2023/12/24],1,pending,,
topic-4c7ef9a622bc54a2,tomcat,2023-12-24,Bug report for Tomcat 8 [2023/12/24],1,pending,,
topic-6980ca2e2ba08d6a,tomcat,2023-12-24,Bug report for Tomcat Native [2023/12/24],1,pending,,
topic-ec43ebca46f2b9ba,tomcat,2023-12-24,Bug report for Tomcat 10 [2023/12/24],1,pending,,
topic-f17981b8bdd7ab1b,tomcat,2023-12-24,Bug report for Taglibs [2023/12/24],1,pending,,
topic-f7c3902261b88392,tomcat,2023-12-25,ClassNotFoundException listeners.ContextListener in IDE,5,pending,,
topic-c647d96a1fb3327b,tomcat,2023-12-26,I have just created a pull request for 8.5.x branch but that is invisible,3,pending,,
topic-e68153cd03ac953e,tomcat,2023-12-30,[Bug 68430] William Zhao,2,pending,,
topic-fbffb72f1d4d7bc0,tomcat,2023-12-30,[Bug 68430] New: William Zhao,1,pending,,
topic-12cd277eb625a942,tomcat,2023-12-31,Bug report for Taglibs [2023/12/31],1,pending,,
topic-42b68be0ee936562,tomcat,2023-12-31,Bug report for Tomcat Connectors [2023/12/31],1,pending,,
topic-45bfae466a47d72b,tomcat,2023-12-31,Bug report for Tomcat 8 [2023/12/31],1,pending,,
topic-5f416dc96bf44c1e,tomcat,2023-12-31,Bug report for Tomcat 9 [2023/12/31],1,pending,,
topic-7edfebfe16806d12,tomcat,2023-12-31,Bug report for Tomcat 10 [2023/12/31],1,pending,,
topic-8e03adcc98c61f76,tomcat,2023-12-31,Bug report for Tomcat Native [2023/12/31],1,pending,,
topic-fa2002c9baf8ca7a,tomcat,2023-12-31,[Bug 67683] C source code is not compatible with OpenSSL 1.0.2,4,pending,,
topic-ffb3a7ffd817b3bb,tomcat,2023-12-31,Bug report for Tomcat Modules [2023/12/31],1,pending,,
topic-20ba75f40d39a2c0,tomcat,2024-01-02,"[Bug 68436] Hide ""Not loading a JDBC driver as driverClassName property is null"" warning",3,pending,,
topic-7aa9c5bfbcdfaefc,tomcat,2024-01-02,[I] Support jspf as text file type [tomcat-jakartaee-migration],3,pending,,
topic-b3d2ca6ca948d3e2,tomcat,2024-01-02,"[Bug 68436] New: Hide ""Not loading a JDBC driver as driverClassName property is null"" warning",1,pending,,
topic-c11d4b2922a9cec6,tomcat,2024-01-02,January releases,5,pending,,
topic-cd0317bd9ae550b0,tomcat,2024-01-02,[Bug 68348] Support for Partitioned cookie attribute,8,pending,,
topic-fe45c99bf4dcc7eb,tomcat,2024-01-02,[Bug 68378] Add MIME type mapping for *.mjs (JavaScript module),1,pending,,
topic-2755a65e4f34f9f7,tomcat,2024-01-03,(tomcat) branch main updated (786285c1ae -> 442b0d38ea),1,pending,,
topic-683b285411891acc,tomcat,2024-01-04,[VOTE] Release Apache Tomcat 11.0.0-M16,11,pending,,
topic-1c9e34f8ac492144,tomcat,2024-01-05,Supposed to provide performance at daemon thread in tomcat,20,pending,,
topic-4c2072bf854fc425,tomcat,2024-01-05,[Bug 68449] New: session.maxInactiveInterval() is not working for SSO Users.,1,pending,,
topic-90f3932fd6f7f2b1,tomcat,2024-01-05,[VOTE] Release Apache Tomcat 9.0.85,4,pending,,
topic-b4c30d5f970b94c8,tomcat,2024-01-05,[VOTE] Release Apache Tomcat 10.1.18,8,pending,,
topic-bdedc0b8fb6e9a0b,tomcat,2024-01-05,[VOTE] Release Apache Tomcat 8.5.98,9,pending,,
topic-0c0e047264d6b485,tomcat,2024-01-06,[Bug 68449] session.maxInactiveInterval() is not working for SSO Users.,6,pending,,
topic-0e65ec22fd1424dc,tomcat,2024-01-07,Bug report for Tomcat Modules [2024/01/07],1,pending,,
topic-19221393fee8e146,tomcat,2024-01-07,Bug report for Tomcat 9 [2024/01/07],1,pending,,
topic-432d11fb5dd9422f,tomcat,2024-01-07,Bug report for Tomcat 10 [2024/01/07],1,pending,,
topic-4c4fe6c2cb71cec0,tomcat,2024-01-07,Bug report for Tomcat 8 [2024/01/07],1,pending,,
topic-959449b83c68df94,tomcat,2024-01-07,Bug report for Tomcat Native [2024/01/07],1,pending,,
topic-aacc4eec1ae7d4fc,tomcat,2024-01-07,Bug report for Tomcat Connectors [2024/01/07],1,pending,,
topic-c11bd777d391a7e1,tomcat,2024-01-07,(tomcat) 11/12: Results depend on timing so group this with the performance tests,1,pending,,
topic-c6483118474f4757,tomcat,2024-01-07,[PR] Fix websocket processor leaks when WsSession expires and server send … [tomcat],1,pending,,
topic-cb093c8b61428ee0,tomcat,2024-01-07,Bug report for Taglibs [2024/01/07],1,pending,,
topic-d08a01e99044d0d9,tomcat,2024-01-07,(tomcat) 09/12: This is a performance test - use correct naming,2,pending,,
topic-0857e9c9deef02b8,tomcat,2024-01-09,[VOTE][RESULT] Release Apache Tomcat 9.0.85,1,pending,,
topic-154dafc307d188f5,tomcat,2024-01-09,[VOTE][RESULT] Release Apache Tomcat 10.1.18,1,pending,,
topic-4d48d49886ad9192,tomcat,2024-01-09,[ANN] Apache Tomcat 11.0.0-M16 (alpha) available,1,pending,,
topic-4d82f92174a159c9,tomcat,2024-01-09,[ANN] Apache Tomcat 9.0.85 available,1,pending,,
topic-6236d6cfe0b2c420,tomcat,2024-01-09,Apache Tomcat 8.5.98 Available,1,pending,,
topic-72cd753707cfe82f,tomcat,2024-01-09,[VOTE][RESULT] Release Apache Tomcat 11.0.0-M16,1,pending,,
topic-e53a35986140d7e2,tomcat,2024-01-09,Apache Tomcat 10.1.18 Available,1,pending,,
topic-f2ee9b7ffd1daef8,tomcat,2024-01-09,6 TCK remaining failing tests,4,pending,,
topic-f99c7da55147a833,tomcat,2024-01-12,New GitHub repository,1,pending,,
topic-1577d604c1ac36a5,tomcat,2024-01-13,Tomcat Security Day - June 6 - Bratislava,1,pending,,
topic-f827353f3fb37c88,tomcat,2024-01-13,[Bug 68474] New: Expertize,2,pending,,
topic-0739661f5f4d9306,tomcat,2024-01-14,Bug report for Tomcat Modules [2024/01/14],1,pending,,
topic-1e125b0467bac4da,tomcat,2024-01-14,Bug report for Tomcat 9 [2024/01/14],1,pending,,
topic-2015168444c43ffa,tomcat,2024-01-14,Bug report for Taglibs [2024/01/14],1,pending,,
topic-8fd08ed18467d3aa,tomcat,2024-01-14,Bug report for Tomcat 10 [2024/01/14],1,pending,,
topic-e7b3058d8b1bea44,tomcat,2024-01-14,Bug report for Tomcat Connectors [2024/01/14],1,pending,,
topic-eba6a3a37d73793c,tomcat,2024-01-14,Bug report for Tomcat 8 [2024/01/14],1,pending,,
topic-f34f08e81c3a26ad,tomcat,2024-01-14,Bug report for Tomcat Native [2024/01/14],1,pending,,
topic-306d05e67d7c4772,tomcat,2024-01-15,[PR] Remove org.apache.catalina.ssi from tomcat-embed-core.jar.tmp.bnd [tomcat],3,pending,,
topic-638353a3a946ac2c,tomcat,2024-01-15,[Bug 68480] Add cipher alias for TLSv1.3,3,pending,,
topic-9a32cf3b80b38ab8,tomcat,2024-01-15,(tomcat-tck) branch main created (now 4d1b1e7),1,pending,,
topic-e8e4e807f02e760b,tomcat,2024-01-15,(tomcat) branch main updated: Fix logic bug spotted by Coverity Scan,2,pending,,
topic-eddf5b0d95b59203,tomcat,2024-01-15,Tomcat 10.1.x uploaded to Coverity for analysis,3,pending,,
topic-f003eaf9e8e981f3,tomcat,2024-01-15,[Bug 68480] New: Add cipher alias for TLSv1.3,1,pending,,
topic-017ee5163b8d1e39,tomcat,2024-01-16,[PR] Bump org.apache.tomcat:tomcat-catalina from 10.1.15 to 10.1.16 in /modules/owb [tomcat],3,pending,,
topic-4e06f4e8e5e0c42b,tomcat,2024-01-16,[PR] Update README.md [tomcat-tck],1,pending,,
topic-8b7e8120612b187d,tomcat,2024-01-16,sample example attached for previous threads,1,pending,,
topic-9eae6fbc602a9677,tomcat,2024-01-16,Clarify channelStartOptions (SimpleTcpCluster) documentation,1,pending,,
topic-a43bc57da5b9fd26,tomcat,2024-01-16,Jakarta EE 11 may be changing minimum Java version to 17,12,pending,,
topic-a2f03d33fbd0c2c7,tomcat,2024-01-17,[Bug 68495] New: Unable to find match between the canonical context and the URI presented by the user agent,1,pending,,
topic-aa52bd4e5fd2f4cc,tomcat,2024-01-17,[Bug 68493] NoSuchMethodException: java.lang.foreign.MemorySegment.getString(long) is thrown during the application start using java 21,4,pending,,
topic-ccf32448cd911156,tomcat,2024-01-17,[Bug 68495] Unable to find match between the canonical context and the URI presented by the user agent,15,pending,,
topic-ed92bc1f22abb110,tomcat,2024-01-17,[Bug 68493] New: NoSuchMethodException: java.lang.foreign.MemorySegment.getString(long) is thrown during the application start using java 21,1,pending,,
topic-fe29c4ec26150824,tomcat,2024-01-17,Add warning & prevent search indexing of EOL documentation,1,pending,,
topic-1062f3aebdad8f3f,tomcat,2024-01-18,[PR] Fix HTTP/2 support wording in HTTP docs [tomcat],2,pending,,
topic-93534a82cfcba1dc,tomcat,2024-01-18,[PR] Fix websocket processor leaks when WsSession expires and server sends close message by WsBackgroundThread [tomcat],10,pending,,
topic-a0d8d6af5f47fbb8,tomcat,2024-01-18,Consultation on disabling insecure HTTP requests in Tomcat,3,pending,,
topic-a28a28ba10fccc8c,tomcat,2024-01-18,[Bug 68500] New: occur a security vulnerable SSL connection(TLS1.1) when send a packet for heartbeat in k8s tribes,1,pending,,
topic-a7e08a92f297e6f3,tomcat,2024-01-18,TestSsl.testClientInitiatedRenegotiation fails for TC 9 and 8.5,5,pending,,
topic-b4b1688748d7b72a,tomcat,2024-01-18,[Bug 68500] occur a security vulnerable SSL connection(TLS1.1) when send a packet for heartbeat in k8s tribes,3,pending,,
topic-661d205d7876d497,tomcat,2024-01-19,(tomcat) branch 10.1.x updated: Fix backport of BZ 66508 regression fix,4,pending,,
topic-9ab64bf41a67c083,tomcat,2024-01-19,[SECURITY] CVE-2024-21733 Apache Tomcat - Information Disclosure,2,pending,,
topic-1afedd0cd8859e8e,tomcat,2024-01-21,Bug report for Tomcat Modules [2024/01/21],1,pending,,
topic-28a9a280623d6d28,tomcat,2024-01-21,Bug report for Tomcat 9 [2024/01/21],1,pending,,
topic-2eb74daee712f603,tomcat,2024-01-21,Bug report for Tomcat Connectors [2024/01/21],1,pending,,
topic-2edf3a1746305056,tomcat,2024-01-21,[bug] websocket generics?,5,pending,,
topic-577b294263de5a78,tomcat,2024-01-21,Bug report for Tomcat Native [2024/01/21],1,pending,,
topic-958e182d71c29aa8,tomcat,2024-01-21,Bug report for Tomcat 10 [2024/01/21],1,pending,,
topic-b214c06e29ab5541,tomcat,2024-01-21,Bug report for Taglibs [2024/01/21],1,pending,,
topic-e97b56b8c7bd6857,tomcat,2024-01-21,Bug report for Tomcat 8 [2024/01/21],1,pending,,
topic-18de1c1c8bf508bb,tomcat,2024-01-22,[Bug 68518] New: Tomcat Windows Service fails when running in OpenJDK 11,1,pending,,
topic-b0ff1a81e2dc8647,tomcat,2024-01-22,[Bug 68518] Tomcat Windows Service fails when running in OpenJDK 11,3,pending,,
topic-154e6b7cbffc203d,tomcat,2024-01-24,[Bug 68533] New: Failed to load resource: net::ERR_HTTP2_PROTOCOL_ERROR,1,pending,,
topic-6b9ec84ee4b4c879,tomcat,2024-01-25,[PR] Update to use JakartaExpressionLanguage osgi.contract [tomcat],3,pending,,
topic-02cc6e0e7dddfc8b,tomcat,2024-01-26,[Bug 68546] New: Performance optimization in PageContextImpl.getELContext(),1,pending,,
topic-76351bd15afb5d22,tomcat,2024-01-26,[I] Workaround for JDK-8303866 makes migrated jar incompatible with latest JDK releases [tomcat-jakartaee-migration],3,pending,,
topic-a9e7a50803152d35,tomcat,2024-01-26,JDK 22 RDP2 & Deprecate sun.misc.Unsafe Memory-Access Methods…,2,pending,,
topic-b0e220ff5854b3ab,tomcat,2024-01-26,[Bug 68546] Performance optimization in PageContextImpl.getELContext(),12,pending,,
topic-b174a7ec60c07b3c,tomcat,2024-01-27,[Bug 68533] Failed to load resource: net::ERR_HTTP2_PROTOCOL_ERROR,3,pending,,
topic-06509b326145946c,tomcat,2024-01-28,Bug report for Taglibs [2024/01/28],1,pending,,
topic-5558099c34ece9d6,tomcat,2024-01-28,Bug report for Tomcat Connectors [2024/01/28],1,pending,,
topic-68554004c7047604,tomcat,2024-01-28,Bug report for Tomcat 8 [2024/01/28],1,pending,,
topic-c185ee5ff04f2c8d,tomcat,2024-01-28,Bug report for Tomcat 10 [2024/01/28],1,pending,,
topic-c8913b086d812a9b,tomcat,2024-01-28,Bug report for Tomcat 9 [2024/01/28],1,pending,,
topic-cf38d8210ed41f91,tomcat,2024-01-28,Bug report for Tomcat Modules [2024/01/28],1,pending,,
topic-dc804a73178bd050,tomcat,2024-01-28,Bug report for Tomcat Native [2024/01/28],1,pending,,
topic-1101e349ab5659c1,tomcat,2024-01-29,[Bug 68555] Errors encountered after upgrading version 7.0.57 to 9.0.14,1,pending,,
topic-1c90a4ae1fe0554d,tomcat,2024-01-29,[Bug 68559] BadRequestException doesn't send back a 400 when using Async servlets,10,pending,,
topic-43488546a91c9989,tomcat,2024-01-29,Merging PR for Csrf improvements,1,pending,,
topic-8a870d1a4d076e4e,tomcat,2024-01-29,[Bug 68555] New: Errors encountered after upgrading version 7.0.57 to 9.0.14,1,pending,,
topic-bf3b2df6c7b3dad9,tomcat,2024-01-29,[Bug 68559] New: BadRequestException doesn't send back a 400 when using Async servlets,1,pending,,
topic-df5853c32de497dc,tomcat,2024-01-29,[Bug 68558] New: Redundant calls to ByteChunk.toString(),1,pending,,
topic-114fadf57cd9927c,tomcat,2024-02-01,Time for a migration tool release,1,pending,,
topic-6d8d5f67602337da,tomcat,2024-02-01,February 2024 releases,3,pending,,
topic-50001ba80cc975ae,tomcat,2024-02-02,[Bug 68572] New: migration tool does not conver xmlrpc-server3.0.jar to be jakarta compliant,1,pending,,
topic-d6ded562472e96c0,tomcat,2024-02-02,[VOTE] Apache Tomcat migration tool for Jakarta EE 1.0.8,6,pending,,
topic-7e567d9c9da79b7a,tomcat,2024-02-03,Community over Code EU 2024 Travel Assistance Applications now open!,1,pending,,
